date,state,district,pincode,demo_age_5_17,demo_age_17_
16-11-2025,Uttar Pradesh,Gorakhpur,273408,2,11
16-11-2025,Uttar Pradesh,Gorakhpur,273411,5,28
15-11-2025,Uttar Pradesh,Gorakhpur,273412,4,29
17-11-2025,Uttar Pradesh,Gorakhpur,273002,2,35
17-11-2025,Uttar Pradesh,Gorakhpur,273010,1,17
17-11-2025,Uttar Pradesh,Gorakhpur,273014,1,36
17-11-2025,Uttar Pradesh,Gorakhpur,273202,0,58
17-11-2025,Uttar Pradesh,Gorakhpur,273213,0,25
17-11-2025,Uttar Pradesh,Gorakhpur,273402,7,78
17-11-2025,Uttar Pradesh,Gorakhpur,273405,3,19
18-11-2025,Uttar Pradesh,Gorakhpur,273009,0,1
18-11-2025,Uttar Pradesh,Gorakhpur,273155,1,9
18-11-2025,Uttar Pradesh,Gorakhpur,273165,5,61
18-11-2025,Uttar Pradesh,Gorakhpur,273202,0,42
18-11-2025,Uttar Pradesh,Gorakhpur,273209,4,73
18-11-2025,Uttar Pradesh,Gorakhpur,273404,7,54
18-11-2025,Uttar Pradesh,Gorakhpur,273405,2,10
18-11-2025,Uttar Pradesh,Gorakhpur,273411,4,35
19-11-2025,Uttar Pradesh,Gorakhpur,273010,2,16
19-11-2025,Uttar Pradesh,Gorakhpur,273012,0,2
19-11-2025,Uttar Pradesh,Gorakhpur,273203,2,26
19-11-2025,Uttar Pradesh,Gorakhpur,273212,7,82
19-11-2025,Uttar Pradesh,Gorakhpur,273401,2,30
19-11-2025,Uttar Pradesh,Gorakhpur,273407,4,31
21-11-2025,Uttar Pradesh,Gorakhpur,273016,6,30
21-11-2025,Uttar Pradesh,Gorakhpur,273161,0,6
21-11-2025,Uttar Pradesh,Gorakhpur,273165,8,58
21-11-2025,Uttar Pradesh,Gorakhpur,273213,1,8
21-11-2025,Uttar Pradesh,Gorakhpur,273401,1,28
21-11-2025,Uttar Pradesh,Gorakhpur,273409,0,14
20-11-2025,Uttar Pradesh,Gorakhpur,273010,1,6
20-11-2025,Uttar Pradesh,Gorakhpur,273012,0,2
20-11-2025,Uttar Pradesh,Gorakhpur,273017,1,1
20-11-2025,Uttar Pradesh,Gorakhpur,273211,0,17
20-11-2025,Uttar Pradesh,Gorakhpur,273306,4,46
20-11-2025,Uttar Pradesh,Gorakhpur,273405,1,13
01-11-2025,Uttar Pradesh,Gorakhpur,273013,2,57
01-11-2025,Uttar Pradesh,Gorakhpur,273158,7,44
01-11-2025,Uttar Pradesh,Gorakhpur,273165,9,65
01-11-2025,Uttar Pradesh,Gorakhpur,273406,3,24
01-11-2025,Uttar Pradesh,Gorakhpur,273411,2,32
02-11-2025,Uttar Pradesh,Gorakhpur,273007,3,21
02-11-2025,Uttar Pradesh,Gorakhpur,273008,0,17
02-11-2025,Uttar Pradesh,Gorakhpur,273012,1,1
02-11-2025,Uttar Pradesh,Gorakhpur,273017,0,1
02-11-2025,Uttar Pradesh,Gorakhpur,273201,0,12
02-11-2025,Uttar Pradesh,Gorakhpur,273209,3,23
02-11-2025,Uttar Pradesh,Gorakhpur,273402,3,27
02-11-2025,Uttar Pradesh,Gorakhpur,273406,2,6
03-11-2025,Uttar Pradesh,Gorakhpur,273001,4,34
03-11-2025,Uttar Pradesh,Gorakhpur,273007,7,73
03-11-2025,Uttar Pradesh,Gorakhpur,273014,3,26
03-11-2025,Uttar Pradesh,Gorakhpur,273015,7,70
03-11-2025,Uttar Pradesh,Gorakhpur,273152,4,38
03-11-2025,Uttar Pradesh,Gorakhpur,273155,2,14
03-11-2025,Uttar Pradesh,Gorakhpur,273158,8,81
03-11-2025,Uttar Pradesh,Gorakhpur,273203,2,27
03-11-2025,Uttar Pradesh,Gorakhpur,273213,0,26
03-11-2025,Uttar Pradesh,Gorakhpur,273407,4,32
30-10-2025,Uttar Pradesh,Gorakhpur,273012,0,1
30-10-2025,Uttar Pradesh,Gorakhpur,273152,2,16
30-10-2025,Uttar Pradesh,Gorakhpur,273155,0,8
30-10-2025,Uttar Pradesh,Gorakhpur,273202,5,34
30-10-2025,Uttar Pradesh,Gorakhpur,273402,2,33
30-10-2025,Uttar Pradesh,Gorakhpur,273413,4,25
29-10-2025,Uttar Pradesh,Gorakhpur,273001,1,38
29-10-2025,Uttar Pradesh,Gorakhpur,273003,0,5
29-10-2025,Uttar Pradesh,Gorakhpur,273007,4,30
29-10-2025,Uttar Pradesh,Gorakhpur,273008,0,13
29-10-2025,Uttar Pradesh,Gorakhpur,273155,0,17
29-10-2025,Uttar Pradesh,Gorakhpur,273161,0,6
29-10-2025,Uttar Pradesh,Gorakhpur,273405,1,12
29-10-2025,Uttar Pradesh,Gorakhpur,273407,0,27
29-10-2025,Uttar Pradesh,Gorakhpur,273409,1,15
31-10-2025,Uttar Pradesh,Gorakhpur,273002,3,30
31-10-2025,Uttar Pradesh,Gorakhpur,273003,0,2
31-10-2025,Uttar Pradesh,Gorakhpur,273004,2,5
31-10-2025,Uttar Pradesh,Gorakhpur,273008,3,29
31-10-2025,Uttar Pradesh,Gorakhpur,273012,0,2
31-10-2025,Uttar Pradesh,Gorakhpur,273015,3,48
31-10-2025,Uttar Pradesh,Gorakhpur,273016,2,36
31-10-2025,Uttar Pradesh,Gorakhpur,273161,0,5
31-10-2025,Uttar Pradesh,Gorakhpur,273213,0,16
31-10-2025,Uttar Pradesh,Gorakhpur,273408,3,25
31-10-2025,Uttar Pradesh,Gorakhpur,273409,0,10
01-12-2025,Uttar Pradesh,Gorakhpur,273001,4,78
01-12-2025,Uttar Pradesh,Gorakhpur,273010,0,21
01-12-2025,Uttar Pradesh,Gorakhpur,273161,1,10
01-12-2025,Uttar Pradesh,Gorakhpur,273209,4,71
01-12-2025,Uttar Pradesh,Gorakhpur,273212,2,74
01-12-2025,Uttar Pradesh,Gorakhpur,273401,3,32
01-12-2025,Uttar Pradesh,Gorakhpur,273408,4,43
01-12-2025,Uttar Pradesh,Gorakhpur,273412,2,46
26-11-2025,Uttar Pradesh,Gorakhpur,273002,1,31
26-11-2025,Uttar Pradesh,Gorakhpur,273008,0,18
26-11-2025,Uttar Pradesh,Gorakhpur,273152,2,32
26-11-2025,Uttar Pradesh,Gorakhpur,273155,1,16
26-11-2025,Uttar Pradesh,Gorakhpur,273213,2,21
26-11-2025,Uttar Pradesh,Gorakhpur,273306,2,45
26-11-2025,Uttar Pradesh,Gorakhpur,273401,2,19
26-11-2025,Uttar Pradesh,Gorakhpur,273404,0,32
26-11-2025,Uttar Pradesh,Gorakhpur,273406,3,14
26-11-2025,Uttar Pradesh,Gorakhpur,273408,1,38
26-11-2025,Uttar Pradesh,Gorakhpur,273412,3,28
02-12-2025,Uttar Pradesh,Gorakhpur,273005,1,28
02-12-2025,Uttar Pradesh,Gorakhpur,273007,2,59
02-12-2025,Uttar Pradesh,Gorakhpur,273008,3,27
02-12-2025,Uttar Pradesh,Gorakhpur,273203,2,20
02-12-2025,Uttar Pradesh,Gorakhpur,273213,3,22
02-12-2025,Uttar Pradesh,Gorakhpur,273405,5,8
02-12-2025,Uttar Pradesh,Gorakhpur,273406,1,29
25-11-2025,Uttar Pradesh,Gorakhpur,273003,0,2
25-11-2025,Uttar Pradesh,Gorakhpur,273005,0,27
25-11-2025,Uttar Pradesh,Gorakhpur,273008,2,18
25-11-2025,Uttar Pradesh,Gorakhpur,273016,5,50
25-11-2025,Uttar Pradesh,Gorakhpur,273165,8,51
25-11-2025,Uttar Pradesh,Gorakhpur,273212,7,46
25-11-2025,Uttar Pradesh,Gorakhpur,273401,2,13
25-11-2025,Uttar Pradesh,Gorakhpur,273406,2,16
24-11-2025,Uttar Pradesh,Gorakhpur,273001,0,49
24-11-2025,Uttar Pradesh,Gorakhpur,273004,1,7
24-11-2025,Uttar Pradesh,Gorakhpur,273005,2,17
24-11-2025,Uttar Pradesh,Gorakhpur,273007,5,31
24-11-2025,Uttar Pradesh,Gorakhpur,273015,1,77
24-11-2025,Uttar Pradesh,Gorakhpur,273158,5,33
24-11-2025,Uttar Pradesh,Gorakhpur,273209,10,68
24-11-2025,Uttar Pradesh,Gorakhpur,273212,5,69
24-11-2025,Uttar Pradesh,Gorakhpur,273401,3,24
24-11-2025,Uttar Pradesh,Gorakhpur,273403,1,31
24-11-2025,Uttar Pradesh,Gorakhpur,273406,0,18
24-11-2025,Uttar Pradesh,Gorakhpur,273407,2,31
24-11-2025,Uttar Pradesh,Gorakhpur,273409,0,11
22-11-2025,Uttar Pradesh,Gorakhpur,273004,0,5
22-11-2025,Uttar Pradesh,Gorakhpur,273013,2,53
22-11-2025,Uttar Pradesh,Gorakhpur,273201,0,10
22-11-2025,Uttar Pradesh,Gorakhpur,273211,8,21
22-11-2025,Uttar Pradesh,Gorakhpur,273407,2,18
22-11-2025,Uttar Pradesh,Gorakhpur,273412,0,29
23-11-2025,Uttar Pradesh,Gorakhpur,273004,0,7
23-11-2025,Uttar Pradesh,Gorakhpur,273155,0,1
23-11-2025,Uttar Pradesh,Gorakhpur,273158,0,10
23-11-2025,Uttar Pradesh,Gorakhpur,273161,0,1
23-11-2025,Uttar Pradesh,Gorakhpur,273203,0,15
23-11-2025,Uttar Pradesh,Gorakhpur,273411,2,20
27-11-2025,Uttar Pradesh,Gorakhpur,273007,1,68
27-11-2025,Uttar Pradesh,Gorakhpur,273201,5,46
27-11-2025,Uttar Pradesh,Gorakhpur,273403,6,48
27-11-2025,Uttar Pradesh,Gorakhpur,273404,3,31
27-11-2025,Uttar Pradesh,Gorakhpur,273408,1,49
30-11-2025,Uttar Pradesh,Gorakhpur,273003,0,4
30-11-2025,Uttar Pradesh,Gorakhpur,273016,0,22
30-11-2025,Uttar Pradesh,Gorakhpur,273158,0,15
30-11-2025,Uttar Pradesh,Gorakhpur,273165,2,25
30-11-2025,Uttar Pradesh,Gorakhpur,273211,1,7
30-11-2025,Uttar Pradesh,Gorakhpur,273404,1,7
30-11-2025,Uttar Pradesh,Gorakhpur,273409,0,7
29-11-2025,Uttar Pradesh,Gorakhpur,273004,0,15
29-11-2025,Uttar Pradesh,Gorakhpur,273006,0,12
29-11-2025,Uttar Pradesh,Gorakhpur,273009,0,1
29-11-2025,Uttar Pradesh,Gorakhpur,273203,5,32
29-11-2025,Uttar Pradesh,Gorakhpur,273401,2,16
29-11-2025,Uttar Pradesh,Gorakhpur,273403,1,37
29-11-2025,Uttar Pradesh,Gorakhpur,273404,0,17
29-11-2025,Uttar Pradesh,Gorakhpur,273408,4,38
28-11-2025,Uttar Pradesh,Gorakhpur,273005,1,34
28-11-2025,Uttar Pradesh,Gorakhpur,273008,1,34
28-11-2025,Uttar Pradesh,Gorakhpur,273014,5,52
28-11-2025,Uttar Pradesh,Gorakhpur,273155,0,14
28-11-2025,Uttar Pradesh,Gorakhpur,273212,4,55
12-12-2025,Uttar Pradesh,Gorakhpur,273009,1,1
28-12-2025,Uttar Pradesh,Gorakhpur,273007,0,22
28-12-2025,Uttar Pradesh,Gorakhpur,273015,4,49
28-12-2025,Uttar Pradesh,Gorakhpur,273203,4,23
28-12-2025,Uttar Pradesh,Gorakhpur,273211,3,17
28-12-2025,Uttar Pradesh,Gorakhpur,273409,1,15
29-12-2025,Uttar Pradesh,Gorakhpur,273001,3,55
29-12-2025,Uttar Pradesh,Gorakhpur,273007,3,34
29-12-2025,Uttar Pradesh,Gorakhpur,273009,0,3
29-12-2025,Uttar Pradesh,Gorakhpur,273015,7,43
29-12-2025,Uttar Pradesh,Gorakhpur,273016,4,45
29-12-2025,Uttar Pradesh,Gorakhpur,273213,0,18
29-12-2025,Uttar Pradesh,Gorakhpur,273401,3,18
29-12-2025,Uttar Pradesh,Gorakhpur,273405,0,8
29-12-2025,Uttar Pradesh,Gorakhpur,273408,3,42
01-01-2026,Uttar Pradesh,Gorakhpur,273003,0,3
01-01-2026,Uttar Pradesh,Gorakhpur,273006,1,5
01-01-2026,Uttar Pradesh,Gorakhpur,273013,7,33
01-01-2026,Uttar Pradesh,Gorakhpur,273161,0,6
01-01-2026,Uttar Pradesh,Gorakhpur,273201,2,22
01-01-2026,Uttar Pradesh,Gorakhpur,273212,4,46
01-01-2026,Uttar Pradesh,Gorakhpur,273407,0,24
31-12-2025,Uttar Pradesh,Gorakhpur,273012,1,5
31-12-2025,Uttar Pradesh,Gorakhpur,273014,2,29
31-12-2025,Uttar Pradesh,Gorakhpur,273411,1,24
02-01-2026,Uttar Pradesh,Gorakhpur,273006,0,4
02-01-2026,Uttar Pradesh,Gorakhpur,273155,1,7
02-01-2026,Uttar Pradesh,Gorakhpur,273202,6,35
02-01-2026,Uttar Pradesh,Gorakhpur,273203,1,17
02-01-2026,Uttar Pradesh,Gorakhpur,273212,5,36
02-01-2026,Uttar Pradesh,Gorakhpur,273411,0,18
02-01-2026,Uttar Pradesh,Gorakhpur,273412,2,25
02-01-2026,Uttar Pradesh,Gorakhpur,273413,7,36
03-01-2026,Uttar Pradesh,Gorakhpur,273013,1,13
03-01-2026,Uttar Pradesh,Gorakhpur,273014,0,4
03-01-2026,Uttar Pradesh,Gorakhpur,273155,0,2
03-01-2026,Uttar Pradesh,Gorakhpur,273408,1,10
03-01-2026,Uttar Pradesh,Gorakhpur,273409,1,6
23-12-2025,Uttar Pradesh,Gorakhpur,273013,4,35
23-12-2025,Uttar Pradesh,Gorakhpur,273014,4,41
23-12-2025,Uttar Pradesh,Gorakhpur,273202,5,64
23-12-2025,Uttar Pradesh,Gorakhpur,273209,4,54
23-12-2025,Uttar Pradesh,Gorakhpur,273403,2,35
23-12-2025,Uttar Pradesh,Gorakhpur,273409,0,13
24-12-2025,Uttar Pradesh,Gorakhpur,273008,4,24
24-12-2025,Uttar Pradesh,Gorakhpur,273010,2,7
24-12-2025,Uttar Pradesh,Gorakhpur,273012,0,3
24-12-2025,Uttar Pradesh,Gorakhpur,273161,0,4
24-12-2025,Uttar Pradesh,Gorakhpur,273202,7,37
24-12-2025,Uttar Pradesh,Gorakhpur,273203,0,26
24-12-2025,Uttar Pradesh,Gorakhpur,273209,5,68
24-12-2025,Uttar Pradesh,Gorakhpur,273212,5,72
24-12-2025,Uttar Pradesh,Gorakhpur,273405,3,16
24-12-2025,Uttar Pradesh,Gorakhpur,273407,5,50
24-12-2025,Uttar Pradesh,Gorakhpur,273409,0,25
24-12-2025,Uttar Pradesh,Gorakhpur,273412,2,34
25-12-2025,Uttar Pradesh,Gorakhpur,273003,0,2
25-12-2025,Uttar Pradesh,Gorakhpur,273006,0,4
25-12-2025,Uttar Pradesh,Gorakhpur,273008,2,14
25-12-2025,Uttar Pradesh,Gorakhpur,273015,1,38
25-12-2025,Uttar Pradesh,Gorakhpur,273152,2,27
25-12-2025,Uttar Pradesh,Gorakhpur,273201,0,28
25-12-2025,Uttar Pradesh,Gorakhpur,273404,1,14
25-12-2025,Uttar Pradesh,Gorakhpur,273412,1,18
27-12-2025,Uttar Pradesh,Gorakhpur,273012,0,3
27-12-2025,Uttar Pradesh,Gorakhpur,273013,2,32
27-12-2025,Uttar Pradesh,Gorakhpur,273402,8,56
27-12-2025,Uttar Pradesh,Gorakhpur,273408,4,41
26-12-2025,Uttar Pradesh,Gorakhpur,273001,1,68
26-12-2025,Uttar Pradesh,Gorakhpur,273002,5,28
26-12-2025,Uttar Pradesh,Gorakhpur,273003,0,2
26-12-2025,Uttar Pradesh,Gorakhpur,273015,4,69
26-12-2025,Uttar Pradesh,Gorakhpur,273165,11,62
26-12-2025,Uttar Pradesh,Gorakhpur,273212,3,55
26-12-2025,Uttar Pradesh,Gorakhpur,273402,6,75
26-12-2025,Uttar Pradesh,Gorakhpur,273404,4,49
18-12-2025,Uttar Pradesh,Gorakhpur,273001,5,73
18-12-2025,Uttar Pradesh,Gorakhpur,273004,1,8
18-12-2025,Uttar Pradesh,Gorakhpur,273007,4,30
18-12-2025,Uttar Pradesh,Gorakhpur,273009,1,0
18-12-2025,Uttar Pradesh,Gorakhpur,273012,1,6
18-12-2025,Uttar Pradesh,Gorakhpur,273013,3,50
18-12-2025,Uttar Pradesh,Gorakhpur,273152,3,16
18-12-2025,Uttar Pradesh,Gorakhpur,273165,7,62
18-12-2025,Uttar Pradesh,Gorakhpur,273202,3,41
18-12-2025,Uttar Pradesh,Gorakhpur,273212,3,62
18-12-2025,Uttar Pradesh,Gorakhpur,273401,2,11
18-12-2025,Uttar Pradesh,Gorakhpur,273403,1,43
18-12-2025,Uttar Pradesh,Gorakhpur,273409,5,10
19-12-2025,Uttar Pradesh,Gorakhpur,273013,1,42
19-12-2025,Uttar Pradesh,Gorakhpur,273155,1,9
19-12-2025,Uttar Pradesh,Gorakhpur,273401,2,27
20-12-2025,Uttar Pradesh,Gorakhpur,273001,3,40
20-12-2025,Uttar Pradesh,Gorakhpur,273010,1,9
20-12-2025,Uttar Pradesh,Gorakhpur,273014,6,23
20-12-2025,Uttar Pradesh,Gorakhpur,273152,2,25
20-12-2025,Uttar Pradesh,Gorakhpur,273158,0,40
20-12-2025,Uttar Pradesh,Gorakhpur,273211,2,15
20-12-2025,Uttar Pradesh,Gorakhpur,273306,4,34
20-12-2025,Uttar Pradesh,Gorakhpur,273403,1,20
20-12-2025,Uttar Pradesh,Gorakhpur,273404,4,29
20-12-2025,Uttar Pradesh,Gorakhpur,273411,0,21
20-12-2025,Uttar Pradesh,Gorakhpur,273413,3,49
21-12-2025,Uttar Pradesh,Gorakhpur,273003,0,3
21-12-2025,Uttar Pradesh,Gorakhpur,273017,2,0
21-12-2025,Uttar Pradesh,Gorakhpur,273161,0,4
21-12-2025,Uttar Pradesh,Gorakhpur,273165,3,21
21-12-2025,Uttar Pradesh,Gorakhpur,273201,1,8
21-12-2025,Uttar Pradesh,Gorakhpur,273209,3,16
21-12-2025,Uttar Pradesh,Gorakhpur,273211,0,7
21-12-2025,Uttar Pradesh,Gorakhpur,273212,1,12
21-12-2025,Uttar Pradesh,Gorakhpur,273405,2,9
21-12-2025,Uttar Pradesh,Gorakhpur,273406,1,6
22-12-2025,Uttar Pradesh,Gorakhpur,273004,1,11
22-12-2025,Uttar Pradesh,Gorakhpur,273005,1,13
22-12-2025,Uttar Pradesh,Gorakhpur,273006,0,7
22-12-2025,Uttar Pradesh,Gorakhpur,273013,5,50
22-12-2025,Uttar Pradesh,Gorakhpur,273014,1,20
22-12-2025,Uttar Pradesh,Gorakhpur,273161,0,3
22-12-2025,Uttar Pradesh,Gorakhpur,273165,7,43
22-12-2025,Uttar Pradesh,Gorakhpur,273213,0,25
22-12-2025,Uttar Pradesh,Gorakhpur,273404,3,41
13-12-2025,Uttar Pradesh,Gorakhpur,273009,0,2
13-12-2025,Uttar Pradesh,Gorakhpur,273158,8,79
13-12-2025,Uttar Pradesh,Gorakhpur,273165,3,63
13-12-2025,Uttar Pradesh,Gorakhpur,273213,0,16
13-12-2025,Uttar Pradesh,Gorakhpur,273401,3,14
13-12-2025,Uttar Pradesh,Gorakhpur,273407,7,50
14-12-2025,Uttar Pradesh,Gorakhpur,273003,1,2
14-12-2025,Uttar Pradesh,Gorakhpur,273008,0,10
14-12-2025,Uttar Pradesh,Gorakhpur,273161,1,3
14-12-2025,Uttar Pradesh,Gorakhpur,273405,0,16
14-12-2025,Uttar Pradesh,Gorakhpur,273407,0,26
01-03-2025,Uttar Pradesh,Gorakhpur,273002,111,975
01-03-2025,Uttar Pradesh,Gorakhpur,273406,81,783
01-03-2025,Uttar Pradesh,Gorakhpur,273013,151,1191
01-03-2025,Uttar Pradesh,Gorakhpur,273005,61,283
01-03-2025,Uttar Pradesh,Gorakhpur,273402,136,1745
01-03-2025,Uttar Pradesh,Gorakhpur,273008,89,627
01-03-2025,Uttar Pradesh,Gorakhpur,273001,162,999
02-09-2025,Uttar Pradesh,Gorakhpur,273002,2,27
02-09-2025,Uttar Pradesh,Gorakhpur,273212,22,79
01-09-2025,Uttar Pradesh,Gorakhpur,273013,10,46
01-09-2025,Uttar Pradesh,Gorakhpur,273152,14,63
01-09-2025,Uttar Pradesh,Gorakhpur,273155,6,19
01-09-2025,Uttar Pradesh,Gorakhpur,273401,2,41
01-09-2025,Uttar Pradesh,Gorakhpur,273405,3,17
01-09-2025,Uttar Pradesh,Gorakhpur,273406,6,20
01-09-2025,Uttar Pradesh,Gorakhpur,273407,9,48
01-09-2025,Uttar Pradesh,Gorakhpur,273411,8,46
03-09-2025,Uttar Pradesh,Gorakhpur,273001,2,43
03-09-2025,Uttar Pradesh,Gorakhpur,273401,1,27
03-09-2025,Uttar Pradesh,Gorakhpur,273403,3,31
03-09-2025,Uttar Pradesh,Gorakhpur,273412,3,35
05-09-2025,Uttar Pradesh,Gorakhpur,273005,0,2
05-09-2025,Uttar Pradesh,Gorakhpur,273007,7,36
05-09-2025,Uttar Pradesh,Gorakhpur,273009,0,1
05-09-2025,Uttar Pradesh,Gorakhpur,273155,3,6
05-09-2025,Uttar Pradesh,Gorakhpur,273161,1,12
05-09-2025,Uttar Pradesh,Gorakhpur,273201,10,19
05-09-2025,Uttar Pradesh,Gorakhpur,273202,14,41
05-09-2025,Uttar Pradesh,Gorakhpur,273212,5,33
05-09-2025,Uttar Pradesh,Gorakhpur,273213,4,18
05-09-2025,Uttar Pradesh,Gorakhpur,273413,6,31
04-09-2025,Uttar Pradesh,Gorakhpur,273004,1,10
04-09-2025,Uttar Pradesh,Gorakhpur,273013,12,50
04-09-2025,Uttar Pradesh,Gorakhpur,273152,15,28
04-09-2025,Uttar Pradesh,Gorakhpur,273161,0,12
04-09-2025,Uttar Pradesh,Gorakhpur,273211,2,25
04-09-2025,Uttar Pradesh,Gorakhpur,273402,13,77
04-09-2025,Uttar Pradesh,Gorakhpur,273406,2,19
04-09-2025,Uttar Pradesh,Gorakhpur,273409,3,13
04-09-2025,Uttar Pradesh,Gorakhpur,273413,16,46
07-09-2025,Uttar Pradesh,Gorakhpur,273003,0,5
07-09-2025,Uttar Pradesh,Gorakhpur,273005,0,6
07-09-2025,Uttar Pradesh,Gorakhpur,273015,8,17
07-09-2025,Uttar Pradesh,Gorakhpur,273165,13,38
07-09-2025,Uttar Pradesh,Gorakhpur,273209,9,19
07-09-2025,Uttar Pradesh,Gorakhpur,273212,2,20
07-09-2025,Uttar Pradesh,Gorakhpur,273402,3,15
07-09-2025,Uttar Pradesh,Gorakhpur,273407,4,12
07-09-2025,Uttar Pradesh,Gorakhpur,273411,10,16
07-09-2025,Uttar Pradesh,Gorakhpur,273412,1,13
06-09-2025,Uttar Pradesh,Gorakhpur,273001,3,45
06-09-2025,Uttar Pradesh,Gorakhpur,273009,0,1
06-09-2025,Uttar Pradesh,Gorakhpur,273155,4,11
06-09-2025,Uttar Pradesh,Gorakhpur,273203,6,24
08-09-2025,Uttar Pradesh,Gorakhpur,273002,8,31
08-09-2025,Uttar Pradesh,Gorakhpur,273014,3,24
08-09-2025,Uttar Pradesh,Gorakhpur,273165,23,69
08-09-2025,Uttar Pradesh,Gorakhpur,273407,15,56
08-09-2025,Uttar Pradesh,Gorakhpur,273411,6,33
10-09-2025,Uttar Pradesh,Gorakhpur,273002,5,37
10-09-2025,Uttar Pradesh,Gorakhpur,273009,0,1
10-09-2025,Uttar Pradesh,Gorakhpur,273013,11,46
10-09-2025,Uttar Pradesh,Gorakhpur,273202,14,69
10-09-2025,Uttar Pradesh,Gorakhpur,273211,7,21
10-09-2025,Uttar Pradesh,Gorakhpur,273405,4,12
10-09-2025,Uttar Pradesh,Gorakhpur,273413,23,49
09-09-2025,Uttar Pradesh,Gorakhpur,273005,2,11
09-09-2025,Uttar Pradesh,Gorakhpur,273014,6,32
09-09-2025,Uttar Pradesh,Gorakhpur,273017,1,0
09-09-2025,Uttar Pradesh,Gorakhpur,273155,1,11
09-09-2025,Uttar Pradesh,Gorakhpur,273201,9,38
09-09-2025,Uttar Pradesh,Gorakhpur,273213,1,17
09-09-2025,Uttar Pradesh,Gorakhpur,273405,3,14
09-09-2025,Uttar Pradesh,Gorakhpur,273412,14,44
11-09-2025,Uttar Pradesh,Gorakhpur,273005,2,19
11-09-2025,Uttar Pradesh,Gorakhpur,273008,1,22
11-09-2025,Uttar Pradesh,Gorakhpur,273009,0,2
11-09-2025,Uttar Pradesh,Gorakhpur,273209,10,74
11-09-2025,Uttar Pradesh,Gorakhpur,273212,17,61
11-09-2025,Uttar Pradesh,Gorakhpur,273406,8,15
11-09-2025,Uttar Pradesh,Gorakhpur,273408,6,41
11-09-2025,Uttar Pradesh,Gorakhpur,273409,1,21
12-09-2025,Uttar Pradesh,Gorakhpur,273002,13,33
12-09-2025,Uttar Pradesh,Gorakhpur,273005,2,16
12-09-2025,Uttar Pradesh,Gorakhpur,273007,10,51
12-09-2025,Uttar Pradesh,Gorakhpur,273201,13,37
12-09-2025,Uttar Pradesh,Gorakhpur,273209,26,97
12-09-2025,Uttar Pradesh,Gorakhpur,273212,22,56
12-09-2025,Uttar Pradesh,Gorakhpur,273404,9,29
12-09-2025,Uttar Pradesh,Gorakhpur,273406,5,32
12-09-2025,Uttar Pradesh,Gorakhpur,273407,10,36
12-09-2025,Uttar Pradesh,Gorakhpur,273412,7,41
13-09-2025,Uttar Pradesh,Gorakhpur,273001,6,31
13-09-2025,Uttar Pradesh,Gorakhpur,273003,2,7
13-09-2025,Uttar Pradesh,Gorakhpur,273152,11,32
13-09-2025,Uttar Pradesh,Gorakhpur,273201,9,27
13-09-2025,Uttar Pradesh,Gorakhpur,273202,17,48
13-09-2025,Uttar Pradesh,Gorakhpur,273213,2,12
13-09-2025,Uttar Pradesh,Gorakhpur,273306,4,39
14-09-2025,Uttar Pradesh,Gorakhpur,273001,2,18
14-09-2025,Uttar Pradesh,Gorakhpur,273014,0,10
14-09-2025,Uttar Pradesh,Gorakhpur,273155,2,6
14-09-2025,Uttar Pradesh,Gorakhpur,273405,8,18
14-09-2025,Uttar Pradesh,Gorakhpur,273411,10,19
15-09-2025,Uttar Pradesh,Gorakhpur,273001,5,51
15-09-2025,Uttar Pradesh,Gorakhpur,273006,1,4
15-09-2025,Uttar Pradesh,Gorakhpur,273015,11,53
15-09-2025,Uttar Pradesh,Gorakhpur,273161,3,12
15-09-2025,Uttar Pradesh,Gorakhpur,273165,19,57
15-09-2025,Uttar Pradesh,Gorakhpur,273202,6,58
15-09-2025,Uttar Pradesh,Gorakhpur,273203,5,19
15-09-2025,Uttar Pradesh,Gorakhpur,273211,4,11
15-09-2025,Uttar Pradesh,Gorakhpur,273304,0,1
15-09-2025,Uttar Pradesh,Gorakhpur,273306,6,48
15-09-2025,Uttar Pradesh,Gorakhpur,273402,14,60
15-09-2025,Uttar Pradesh,Gorakhpur,273405,5,20
15-09-2025,Uttar Pradesh,Gorakhpur,273407,7,33
15-09-2025,Uttar Pradesh,Gorakhpur,273411,8,40
16-09-2025,Uttar Pradesh,Gorakhpur,273002,2,35
16-09-2025,Uttar Pradesh,Gorakhpur,273005,4,13
16-09-2025,Uttar Pradesh,Gorakhpur,273013,2,33
16-09-2025,Uttar Pradesh,Gorakhpur,273014,3,18
16-09-2025,Uttar Pradesh,Gorakhpur,273165,12,35
16-09-2025,Uttar Pradesh,Gorakhpur,273213,2,18
16-09-2025,Uttar Pradesh,Gorakhpur,273306,2,22
16-09-2025,Uttar Pradesh,Gorakhpur,273402,11,50
16-09-2025,Uttar Pradesh,Gorakhpur,273403,5,35
16-09-2025,Uttar Pradesh,Gorakhpur,273411,9,42
16-09-2025,Uttar Pradesh,Gorakhpur,273412,7,38
17-09-2025,Uttar Pradesh,Gorakhpur,273152,3,32
17-09-2025,Uttar Pradesh,Gorakhpur,273158,9,28
17-09-2025,Uttar Pradesh,Gorakhpur,273202,14,24
17-09-2025,Uttar Pradesh,Gorakhpur,273412,6,23
19-09-2025,Uttar Pradesh,Gorakhpur,273002,3,21
