date,state,district,pincode,bio_age_5_17,bio_age_17_,city
19-06-2025,Uttar Pradesh,Gorakhpur,273211,12,15,gorakhpur
19-06-2025,Uttar Pradesh,Gorakhpur,273411,7,15,gorakhpur
23-06-2025,Uttar Pradesh,Gorakhpur,273001,13,27,gorakhpur
23-06-2025,Uttar Pradesh,Gorakhpur,273002,2,10,gorakhpur
23-06-2025,Uttar Pradesh,Gorakhpur,273003,0,2,gorakhpur
23-06-2025,Uttar Pradesh,Gorakhpur,273005,3,4,gorakhpur
23-06-2025,Uttar Pradesh,Gorakhpur,273014,7,14,gorakhpur
23-06-2025,Uttar Pradesh,Gorakhpur,273209,16,20,gorakhpur
23-06-2025,Uttar Pradesh,Gorakhpur,273211,7,9,gorakhpur
23-06-2025,Uttar Pradesh,Gorakhpur,273404,9,7,gorakhpur
23-06-2025,Uttar Pradesh,Gorakhpur,273411,7,16,gorakhpur
23-06-2025,Uttar Pradesh,Gorakhpur,273413,22,54,gorakhpur
22-06-2025,Uttar Pradesh,Gorakhpur,273005,5,9,gorakhpur
22-06-2025,Uttar Pradesh,Gorakhpur,273017,1,1,gorakhpur
22-06-2025,Uttar Pradesh,Gorakhpur,273158,4,3,gorakhpur
22-06-2025,Uttar Pradesh,Gorakhpur,273202,11,14,gorakhpur
22-06-2025,Uttar Pradesh,Gorakhpur,273402,2,2,gorakhpur
22-06-2025,Uttar Pradesh,Gorakhpur,273407,3,6,gorakhpur
22-06-2025,Uttar Pradesh,Gorakhpur,273409,6,6,gorakhpur
24-06-2025,Uttar Pradesh,Gorakhpur,273006,0,3,gorakhpur
24-06-2025,Uttar Pradesh,Gorakhpur,273007,26,37,gorakhpur
24-06-2025,Uttar Pradesh,Gorakhpur,273213,12,8,gorakhpur
24-06-2025,Uttar Pradesh,Gorakhpur,273412,13,12,gorakhpur
25-06-2025,Uttar Pradesh,Gorakhpur,273008,3,19,gorakhpur
25-06-2025,Uttar Pradesh,Gorakhpur,273009,0,2,gorakhpur
25-06-2025,Uttar Pradesh,Gorakhpur,273016,16,38,gorakhpur
25-06-2025,Uttar Pradesh,Gorakhpur,273209,22,33,gorakhpur
25-06-2025,Uttar Pradesh,Gorakhpur,273213,11,12,gorakhpur
25-06-2025,Uttar Pradesh,Gorakhpur,273408,6,10,gorakhpur
26-06-2025,Uttar Pradesh,Gorakhpur,273009,0,1,gorakhpur
26-06-2025,Uttar Pradesh,Gorakhpur,273013,4,9,gorakhpur
26-06-2025,Uttar Pradesh,Gorakhpur,273016,10,21,gorakhpur
26-06-2025,Uttar Pradesh,Gorakhpur,273209,27,34,gorakhpur
26-06-2025,Uttar Pradesh,Gorakhpur,273401,8,20,gorakhpur
26-06-2025,Uttar Pradesh,Gorakhpur,273403,12,8,gorakhpur
26-06-2025,Uttar Pradesh,Gorakhpur,273412,1,14,gorakhpur
12-08-2025,Uttar Pradesh,Gorakhpur,273001,14,25,gorakhpur
12-08-2025,Uttar Pradesh,Gorakhpur,273007,17,27,gorakhpur
12-08-2025,Uttar Pradesh,Gorakhpur,273165,14,14,gorakhpur
12-08-2025,Uttar Pradesh,Gorakhpur,273201,19,22,gorakhpur
12-08-2025,Uttar Pradesh,Gorakhpur,273202,12,23,gorakhpur
12-08-2025,Uttar Pradesh,Gorakhpur,273209,28,31,gorakhpur
12-08-2025,Uttar Pradesh,Gorakhpur,273212,21,30,gorakhpur
12-08-2025,Uttar Pradesh,Gorakhpur,273413,12,22,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273002,6,6,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273005,0,7,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273006,3,2,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273008,8,11,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273010,0,5,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273012,0,2,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273014,8,14,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273016,21,21,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273158,8,14,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273202,6,20,gorakhpur
13-08-2025,Uttar Pradesh,Gorakhpur,273407,7,13,gorakhpur
26-08-2025,Uttar Pradesh,Gorakhpur,273004,2,3,gorakhpur
26-08-2025,Uttar Pradesh,Gorakhpur,273013,13,12,gorakhpur
26-08-2025,Uttar Pradesh,Gorakhpur,273152,3,13,gorakhpur
26-08-2025,Uttar Pradesh,Gorakhpur,273158,6,10,gorakhpur
26-08-2025,Uttar Pradesh,Gorakhpur,273209,34,28,gorakhpur
26-08-2025,Uttar Pradesh,Gorakhpur,273212,18,29,gorakhpur
26-08-2025,Uttar Pradesh,Gorakhpur,273402,14,24,gorakhpur
26-08-2025,Uttar Pradesh,Gorakhpur,273407,11,15,gorakhpur
26-08-2025,Uttar Pradesh,Gorakhpur,273411,6,7,gorakhpur
27-08-2025,Uttar Pradesh,Gorakhpur,273014,6,8,gorakhpur
27-08-2025,Uttar Pradesh,Gorakhpur,273165,27,33,gorakhpur
27-08-2025,Uttar Pradesh,Gorakhpur,273201,15,10,gorakhpur
27-08-2025,Uttar Pradesh,Gorakhpur,273411,10,13,gorakhpur
06-08-2025,Uttar Pradesh,Gorakhpur,273002,8,7,gorakhpur
06-08-2025,Uttar Pradesh,Gorakhpur,273007,16,20,gorakhpur
06-08-2025,Uttar Pradesh,Gorakhpur,273010,1,2,gorakhpur
06-08-2025,Uttar Pradesh,Gorakhpur,273158,20,27,gorakhpur
06-08-2025,Uttar Pradesh,Gorakhpur,273165,23,19,gorakhpur
06-08-2025,Uttar Pradesh,Gorakhpur,273404,2,6,gorakhpur
06-08-2025,Uttar Pradesh,Gorakhpur,273411,11,18,gorakhpur
08-08-2025,Uttar Pradesh,Gorakhpur,273001,8,12,gorakhpur
08-08-2025,Uttar Pradesh,Gorakhpur,273005,5,8,gorakhpur
08-08-2025,Uttar Pradesh,Gorakhpur,273209,14,35,gorakhpur
08-08-2025,Uttar Pradesh,Gorakhpur,273403,3,9,gorakhpur
08-08-2025,Uttar Pradesh,Gorakhpur,273404,13,10,gorakhpur
08-08-2025,Uttar Pradesh,Gorakhpur,273407,6,7,gorakhpur
08-08-2025,Uttar Pradesh,Gorakhpur,273412,7,4,gorakhpur
11-08-2025,Uttar Pradesh,Gorakhpur,273003,0,1,gorakhpur
11-08-2025,Uttar Pradesh,Gorakhpur,273008,4,8,gorakhpur
11-08-2025,Uttar Pradesh,Gorakhpur,273013,11,20,gorakhpur
11-08-2025,Uttar Pradesh,Gorakhpur,273014,5,14,gorakhpur
11-08-2025,Uttar Pradesh,Gorakhpur,273015,7,13,gorakhpur
10-08-2025,Uttar Pradesh,Gorakhpur,273004,1,5,gorakhpur
10-08-2025,Uttar Pradesh,Gorakhpur,273006,2,3,gorakhpur
10-08-2025,Uttar Pradesh,Gorakhpur,273012,0,1,gorakhpur
10-08-2025,Uttar Pradesh,Gorakhpur,273015,6,13,gorakhpur
10-08-2025,Uttar Pradesh,Gorakhpur,273152,4,10,gorakhpur
10-08-2025,Uttar Pradesh,Gorakhpur,273158,4,6,gorakhpur
10-08-2025,Uttar Pradesh,Gorakhpur,273203,2,2,gorakhpur
10-08-2025,Uttar Pradesh,Gorakhpur,273212,10,12,gorakhpur
09-08-2025,Uttar Pradesh,Gorakhpur,273152,2,4,gorakhpur
09-08-2025,Uttar Pradesh,Gorakhpur,273201,3,3,gorakhpur
09-08-2025,Uttar Pradesh,Gorakhpur,273203,0,2,gorakhpur
09-08-2025,Uttar Pradesh,Gorakhpur,273405,0,1,gorakhpur
09-08-2025,Uttar Pradesh,Gorakhpur,273409,0,1,gorakhpur
25-08-2025,Uttar Pradesh,Gorakhpur,273008,3,8,gorakhpur
25-08-2025,Uttar Pradesh,Gorakhpur,273161,1,1,gorakhpur
25-08-2025,Uttar Pradesh,Gorakhpur,273209,23,31,gorakhpur
25-08-2025,Uttar Pradesh,Gorakhpur,273403,4,9,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273002,4,4,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273005,7,8,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273010,5,9,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273013,5,18,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273015,11,26,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273161,0,1,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273203,1,5,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273213,5,10,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273306,19,15,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273401,12,18,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273407,4,8,gorakhpur
18-08-2025,Uttar Pradesh,Gorakhpur,273411,7,16,gorakhpur
28-08-2025,Uttar Pradesh,Gorakhpur,273004,3,6,gorakhpur
28-08-2025,Uttar Pradesh,Gorakhpur,273010,4,16,gorakhpur
28-08-2025,Uttar Pradesh,Gorakhpur,273015,15,19,gorakhpur
28-08-2025,Uttar Pradesh,Gorakhpur,273203,4,14,gorakhpur
28-08-2025,Uttar Pradesh,Gorakhpur,273211,6,6,gorakhpur
28-08-2025,Uttar Pradesh,Gorakhpur,273213,3,4,gorakhpur
28-08-2025,Uttar Pradesh,Gorakhpur,273408,8,9,gorakhpur
15-08-2025,Uttar Pradesh,Gorakhpur,273010,0,1,gorakhpur
15-08-2025,Uttar Pradesh,Gorakhpur,273306,0,1,gorakhpur
15-08-2025,Uttar Pradesh,Gorakhpur,273405,0,1,gorakhpur
15-08-2025,Uttar Pradesh,Gorakhpur,273411,2,0,gorakhpur
16-08-2025,Uttar Pradesh,Gorakhpur,273015,12,15,gorakhpur
16-08-2025,Uttar Pradesh,Gorakhpur,273017,0,1,gorakhpur
16-08-2025,Uttar Pradesh,Gorakhpur,273152,9,13,gorakhpur
16-08-2025,Uttar Pradesh,Gorakhpur,273202,21,20,gorakhpur
16-08-2025,Uttar Pradesh,Gorakhpur,273406,0,4,gorakhpur
16-08-2025,Uttar Pradesh,Gorakhpur,273408,2,3,gorakhpur
16-08-2025,Uttar Pradesh,Gorakhpur,273409,1,6,gorakhpur
16-08-2025,Uttar Pradesh,Gorakhpur,273411,2,2,gorakhpur
14-08-2025,Uttar Pradesh,Gorakhpur,273004,1,8,gorakhpur
14-08-2025,Uttar Pradesh,Gorakhpur,273006,4,2,gorakhpur
14-08-2025,Uttar Pradesh,Gorakhpur,273007,15,16,gorakhpur
14-08-2025,Uttar Pradesh,Gorakhpur,273212,9,17,gorakhpur
14-08-2025,Uttar Pradesh,Gorakhpur,273306,6,14,gorakhpur
14-08-2025,Uttar Pradesh,Gorakhpur,273403,12,22,gorakhpur
17-08-2025,Uttar Pradesh,Gorakhpur,273001,5,11,gorakhpur
17-08-2025,Uttar Pradesh,Gorakhpur,273007,7,7,gorakhpur
17-08-2025,Uttar Pradesh,Gorakhpur,273009,0,1,gorakhpur
17-08-2025,Uttar Pradesh,Gorakhpur,273014,3,6,gorakhpur
17-08-2025,Uttar Pradesh,Gorakhpur,273152,12,11,gorakhpur
17-08-2025,Uttar Pradesh,Gorakhpur,273155,1,0,gorakhpur
17-08-2025,Uttar Pradesh,Gorakhpur,273209,6,10,gorakhpur
17-08-2025,Uttar Pradesh,Gorakhpur,273401,1,7,gorakhpur
17-08-2025,Uttar Pradesh,Gorakhpur,273402,0,1,gorakhpur
17-08-2025,Uttar Pradesh,Gorakhpur,273403,1,4,gorakhpur
07-08-2025,Uttar Pradesh,Gorakhpur,273001,8,36,gorakhpur
07-08-2025,Uttar Pradesh,Gorakhpur,273013,3,10,gorakhpur
07-08-2025,Uttar Pradesh,Gorakhpur,273015,20,26,gorakhpur
07-08-2025,Uttar Pradesh,Gorakhpur,273158,27,16,gorakhpur
07-08-2025,Uttar Pradesh,Gorakhpur,273209,13,18,gorakhpur
07-08-2025,Uttar Pradesh,Gorakhpur,273412,9,10,gorakhpur
19-08-2025,Uttar Pradesh,Gorakhpur,273004,7,6,gorakhpur
19-08-2025,Uttar Pradesh,Gorakhpur,273005,3,10,gorakhpur
19-08-2025,Uttar Pradesh,Gorakhpur,273007,6,12,gorakhpur
19-08-2025,Uttar Pradesh,Gorakhpur,273008,1,8,gorakhpur
19-08-2025,Uttar Pradesh,Gorakhpur,273010,2,3,gorakhpur
19-08-2025,Uttar Pradesh,Gorakhpur,273165,6,12,gorakhpur
19-08-2025,Uttar Pradesh,Gorakhpur,273213,7,11,gorakhpur
19-08-2025,Uttar Pradesh,Gorakhpur,273406,19,7,gorakhpur
19-08-2025,Uttar Pradesh,Gorakhpur,273408,7,16,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273004,4,2,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273007,16,12,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273008,5,10,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273010,1,4,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273014,7,15,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273209,30,44,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273211,4,5,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273212,25,23,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273306,3,12,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273401,10,17,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273404,2,8,gorakhpur
29-08-2025,Uttar Pradesh,Gorakhpur,273408,11,12,gorakhpur
30-08-2025,Uttar Pradesh,Gorakhpur,273006,1,3,gorakhpur
30-08-2025,Uttar Pradesh,Gorakhpur,273007,7,17,gorakhpur
30-08-2025,Uttar Pradesh,Gorakhpur,273014,16,9,gorakhpur
30-08-2025,Uttar Pradesh,Gorakhpur,273015,10,19,gorakhpur
30-08-2025,Uttar Pradesh,Gorakhpur,273201,11,10,gorakhpur
30-08-2025,Uttar Pradesh,Gorakhpur,273212,16,27,gorakhpur
30-08-2025,Uttar Pradesh,Gorakhpur,273213,4,6,gorakhpur
30-08-2025,Uttar Pradesh,Gorakhpur,273306,11,26,gorakhpur
30-08-2025,Uttar Pradesh,Gorakhpur,273411,8,16,gorakhpur
30-08-2025,Uttar Pradesh,Gorakhpur,273413,22,22,gorakhpur
31-08-2025,Uttar Pradesh,Gorakhpur,273013,4,5,gorakhpur
31-08-2025,Uttar Pradesh,Gorakhpur,273016,7,9,gorakhpur
31-08-2025,Uttar Pradesh,Gorakhpur,273202,12,9,gorakhpur
31-08-2025,Uttar Pradesh,Gorakhpur,273404,2,4,gorakhpur
31-08-2025,Uttar Pradesh,Gorakhpur,273411,7,5,gorakhpur
31-08-2025,Uttar Pradesh,Gorakhpur,273413,12,12,gorakhpur
07-09-2025,Uttar Pradesh,Gorakhpur,273004,0,2,gorakhpur
07-09-2025,Uttar Pradesh,Gorakhpur,273008,3,3,gorakhpur
07-09-2025,Uttar Pradesh,Gorakhpur,273012,1,0,gorakhpur
07-09-2025,Uttar Pradesh,Gorakhpur,273017,0,1,gorakhpur
07-09-2025,Uttar Pradesh,Gorakhpur,273201,5,4,gorakhpur
07-09-2025,Uttar Pradesh,Gorakhpur,273211,1,2,gorakhpur
07-09-2025,Uttar Pradesh,Gorakhpur,273401,3,7,gorakhpur
07-09-2025,Uttar Pradesh,Gorakhpur,273405,16,7,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273004,0,6,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273006,0,3,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273008,4,13,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273158,9,21,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273161,4,0,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273201,13,16,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273401,11,15,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273403,5,16,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273404,1,6,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273406,3,13,gorakhpur
08-09-2025,Uttar Pradesh,Gorakhpur,273413,13,39,gorakhpur
06-09-2025,Uttar Pradesh,Gorakhpur,273016,15,31,gorakhpur
06-09-2025,Uttar Pradesh,Gorakhpur,273201,7,9,gorakhpur
06-09-2025,Uttar Pradesh,Gorakhpur,273202,21,21,gorakhpur
06-09-2025,Uttar Pradesh,Gorakhpur,273402,24,23,gorakhpur
06-09-2025,Uttar Pradesh,Gorakhpur,273403,4,7,gorakhpur
06-09-2025,Uttar Pradesh,Gorakhpur,273406,10,5,gorakhpur
06-09-2025,Uttar Pradesh,Gorakhpur,273408,19,12,gorakhpur
21-08-2025,Uttar Pradesh,Gorakhpur,273007,13,18,gorakhpur
21-08-2025,Uttar Pradesh,Gorakhpur,273009,1,3,gorakhpur
21-08-2025,Uttar Pradesh,Gorakhpur,273012,1,1,gorakhpur
21-08-2025,Uttar Pradesh,Gorakhpur,273015,18,21,gorakhpur
21-08-2025,Uttar Pradesh,Gorakhpur,273165,27,28,gorakhpur
21-08-2025,Uttar Pradesh,Gorakhpur,273404,0,6,gorakhpur
21-08-2025,Uttar Pradesh,Gorakhpur,273409,6,6,gorakhpur
21-08-2025,Uttar Pradesh,Gorakhpur,273411,10,11,gorakhpur
21-08-2025,Uttar Pradesh,Gorakhpur,273413,20,28,gorakhpur
22-08-2025,Uttar Pradesh,Gorakhpur,273001,10,28,gorakhpur
22-08-2025,Uttar Pradesh,Gorakhpur,273006,1,3,gorakhpur
22-08-2025,Uttar Pradesh,Gorakhpur,273007,15,19,gorakhpur
22-08-2025,Uttar Pradesh,Gorakhpur,273008,1,8,gorakhpur
22-08-2025,Uttar Pradesh,Gorakhpur,273202,8,15,gorakhpur
22-08-2025,Uttar Pradesh,Gorakhpur,273203,2,6,gorakhpur
22-08-2025,Uttar Pradesh,Gorakhpur,273213,3,10,gorakhpur
22-08-2025,Uttar Pradesh,Gorakhpur,273409,0,3,gorakhpur
20-08-2025,Uttar Pradesh,Gorakhpur,273002,8,10,gorakhpur
20-08-2025,Uttar Pradesh,Gorakhpur,273015,13,26,gorakhpur
20-08-2025,Uttar Pradesh,Gorakhpur,273161,0,1,gorakhpur
20-08-2025,Uttar Pradesh,Gorakhpur,273201,10,25,gorakhpur
20-08-2025,Uttar Pradesh,Gorakhpur,273402,17,27,gorakhpur
20-08-2025,Uttar Pradesh,Gorakhpur,273404,3,7,gorakhpur
24-08-2025,Uttar Pradesh,Gorakhpur,273006,0,1,gorakhpur
24-08-2025,Uttar Pradesh,Gorakhpur,273008,0,2,gorakhpur
24-08-2025,Uttar Pradesh,Gorakhpur,273010,2,4,gorakhpur
24-08-2025,Uttar Pradesh,Gorakhpur,273012,0,1,gorakhpur
24-08-2025,Uttar Pradesh,Gorakhpur,273016,6,10,gorakhpur
24-08-2025,Uttar Pradesh,Gorakhpur,273211,2,0,gorakhpur
24-08-2025,Uttar Pradesh,Gorakhpur,273212,1,7,gorakhpur
24-08-2025,Uttar Pradesh,Gorakhpur,273408,5,12,gorakhpur
24-08-2025,Uttar Pradesh,Gorakhpur,273409,6,5,gorakhpur
24-08-2025,Uttar Pradesh,Gorakhpur,273413,3,6,gorakhpur
23-08-2025,Uttar Pradesh,Gorakhpur,273010,2,6,gorakhpur
23-08-2025,Uttar Pradesh,Gorakhpur,273017,0,1,gorakhpur
23-08-2025,Uttar Pradesh,Gorakhpur,273161,1,1,gorakhpur
23-08-2025,Uttar Pradesh,Gorakhpur,273203,2,6,gorakhpur
23-08-2025,Uttar Pradesh,Gorakhpur,273405,1,3,gorakhpur
23-08-2025,Uttar Pradesh,Gorakhpur,273412,19,13,gorakhpur
01-09-2025,Uttar Pradesh,Gorakhpur,273005,3,9,gorakhpur
01-09-2025,Uttar Pradesh,Gorakhpur,273009,1,1,gorakhpur
01-09-2025,Uttar Pradesh,Gorakhpur,273015,3,23,gorakhpur
01-09-2025,Uttar Pradesh,Gorakhpur,273202,11,9,gorakhpur
01-09-2025,Uttar Pradesh,Gorakhpur,273306,11,13,gorakhpur
01-09-2025,Uttar Pradesh,Gorakhpur,273402,12,28,gorakhpur
01-09-2025,Uttar Pradesh,Gorakhpur,273412,18,17,gorakhpur
03-09-2025,Uttar Pradesh,Gorakhpur,273008,5,12,gorakhpur
03-09-2025,Uttar Pradesh,Gorakhpur,273013,7,15,gorakhpur
03-09-2025,Uttar Pradesh,Gorakhpur,273015,11,19,gorakhpur
03-09-2025,Uttar Pradesh,Gorakhpur,273155,11,2,gorakhpur
03-09-2025,Uttar Pradesh,Gorakhpur,273402,14,16,gorakhpur
03-09-2025,Uttar Pradesh,Gorakhpur,273404,12,10,gorakhpur
03-09-2025,Uttar Pradesh,Gorakhpur,273408,7,7,gorakhpur
03-09-2025,Uttar Pradesh,Gorakhpur,273413,7,23,gorakhpur
02-09-2025,Uttar Pradesh,Gorakhpur,273005,8,18,gorakhpur
02-09-2025,Uttar Pradesh,Gorakhpur,273161,2,0,gorakhpur
02-09-2025,Uttar Pradesh,Gorakhpur,273203,3,9,gorakhpur
02-09-2025,Uttar Pradesh,Gorakhpur,273211,6,10,gorakhpur
02-09-2025,Uttar Pradesh,Gorakhpur,273407,20,18,gorakhpur
02-09-2025,Uttar Pradesh,Gorakhpur,273409,4,4,gorakhpur
02-09-2025,Uttar Pradesh,Gorakhpur,273413,20,27,gorakhpur
04-09-2025,Uttar Pradesh,Gorakhpur,273012,0,2,gorakhpur
04-09-2025,Uttar Pradesh,Gorakhpur,273014,11,12,gorakhpur
04-09-2025,Uttar Pradesh,Gorakhpur,273155,5,2,gorakhpur
04-09-2025,Uttar Pradesh,Gorakhpur,273158,14,17,gorakhpur
04-09-2025,Uttar Pradesh,Gorakhpur,273163,2,0,gorakhpur
04-09-2025,Uttar Pradesh,Gorakhpur,273165,18,16,gorakhpur
04-09-2025,Uttar Pradesh,Gorakhpur,273403,19,23,gorakhpur
04-09-2025,Uttar Pradesh,Gorakhpur,273408,6,12,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273001,3,11,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273008,3,7,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273013,2,5,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273014,2,1,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273158,2,3,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273203,7,5,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273211,1,6,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273402,1,4,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273405,10,8,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273407,4,6,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273409,1,1,gorakhpur
05-09-2025,Uttar Pradesh,Gorakhpur,273411,1,2,gorakhpur
02-07-2025,Uttar Pradesh,Gorakhpur,273001,3,22,gorakhpur
02-07-2025,Uttar Pradesh,Gorakhpur,273013,17,26,gorakhpur
02-07-2025,Uttar Pradesh,Gorakhpur,273155,3,3,gorakhpur
02-07-2025,Uttar Pradesh,Gorakhpur,273201,9,10,gorakhpur
02-07-2025,Uttar Pradesh,Gorakhpur,273202,7,21,gorakhpur
02-07-2025,Uttar Pradesh,Gorakhpur,273403,12,22,gorakhpur
02-07-2025,Uttar Pradesh,Gorakhpur,273406,3,5,gorakhpur
01-07-2025,Uttar Pradesh,Gorakhpur,273003,0,4,gorakhpur
01-07-2025,Uttar Pradesh,Gorakhpur,273008,7,11,gorakhpur
01-07-2025,Uttar Pradesh,Gorakhpur,273009,0,1,gorakhpur
01-07-2025,Uttar Pradesh,Gorakhpur,273152,5,14,gorakhpur
01-07-2025,Uttar Pradesh,Gorakhpur,273155,4,6,gorakhpur
01-07-2025,Uttar Pradesh,Gorakhpur,273165,15,21,gorakhpur
01-07-2025,Uttar Pradesh,Gorakhpur,273403,5,7,gorakhpur
01-07-2025,Uttar Pradesh,Gorakhpur,273408,10,12,gorakhpur
01-07-2025,Uttar Pradesh,Gorakhpur,273411,10,13,gorakhpur
27-06-2025,Uttar Pradesh,Gorakhpur,273010,2,8,gorakhpur
27-06-2025,Uttar Pradesh,Gorakhpur,273152,7,6,gorakhpur
27-06-2025,Uttar Pradesh,Gorakhpur,273203,5,6,gorakhpur
27-06-2025,Uttar Pradesh,Gorakhpur,273403,17,24,gorakhpur
27-06-2025,Uttar Pradesh,Gorakhpur,273404,9,7,gorakhpur
27-06-2025,Uttar Pradesh,Gorakhpur,273405,3,9,gorakhpur
27-06-2025,Uttar Pradesh,Gorakhpur,273407,15,7,gorakhpur
27-06-2025,Uttar Pradesh,Gorakhpur,273408,8,11,gorakhpur
27-06-2025,Uttar Pradesh,Gorakhpur,273411,13,13,gorakhpur
27-06-2025,Uttar Pradesh,Gorakhpur,273412,6,14,gorakhpur
28-06-2025,Uttar Pradesh,Gorakhpur,273002,14,9,gorakhpur
28-06-2025,Uttar Pradesh,Gorakhpur,273006,0,3,gorakhpur
28-06-2025,Uttar Pradesh,Gorakhpur,273012,0,1,gorakhpur
28-06-2025,Uttar Pradesh,Gorakhpur,273014,2,9,gorakhpur
28-06-2025,Uttar Pradesh,Gorakhpur,273152,15,29,gorakhpur
28-06-2025,Uttar Pradesh,Gorakhpur,273211,4,4,gorakhpur
03-07-2025,Uttar Pradesh,Gorakhpur,273005,6,12,gorakhpur
03-07-2025,Uttar Pradesh,Gorakhpur,273006,1,4,gorakhpur
03-07-2025,Uttar Pradesh,Gorakhpur,273009,1,1,gorakhpur
03-07-2025,Uttar Pradesh,Gorakhpur,273012,1,1,gorakhpur
03-07-2025,Uttar Pradesh,Gorakhpur,273306,3,6,gorakhpur
03-07-2025,Uttar Pradesh,Gorakhpur,273404,11,12,gorakhpur
03-07-2025,Uttar Pradesh,Gorakhpur,273407,19,14,gorakhpur
29-06-2025,Uttar Pradesh,Gorakhpur,273003,1,1,gorakhpur
29-06-2025,Uttar Pradesh,Gorakhpur,273005,0,2,gorakhpur
29-06-2025,Uttar Pradesh,Gorakhpur,273010,1,2,gorakhpur
29-06-2025,Uttar Pradesh,Gorakhpur,273013,0,3,gorakhpur
29-06-2025,Uttar Pradesh,Gorakhpur,273017,2,0,gorakhpur
29-06-2025,Uttar Pradesh,Gorakhpur,273202,23,15,gorakhpur
29-06-2025,Uttar Pradesh,Gorakhpur,273406,1,2,gorakhpur
29-06-2025,Uttar Pradesh,Gorakhpur,273408,2,5,gorakhpur
29-06-2025,Uttar Pradesh,Gorakhpur,273412,3,4,gorakhpur
06-07-2025,Uttar Pradesh,Gorakhpur,273005,0,3,gorakhpur
06-07-2025,Uttar Pradesh,Gorakhpur,273006,2,2,gorakhpur
06-07-2025,Uttar Pradesh,Gorakhpur,273016,7,28,gorakhpur
06-07-2025,Uttar Pradesh,Gorakhpur,273209,1,10,gorakhpur
06-07-2025,Uttar Pradesh,Gorakhpur,273211,4,2,gorakhpur
06-07-2025,Uttar Pradesh,Gorakhpur,273212,15,10,gorakhpur
06-07-2025,Uttar Pradesh,Gorakhpur,273409,8,2,gorakhpur
06-07-2025,Uttar Pradesh,Gorakhpur,273413,3,4,gorakhpur
07-07-2025,Uttar Pradesh,Gorakhpur,273004,6,8,gorakhpur
